"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16"
"10938" "E" 2.91788164101218 -0.172553362080816 -0.219076152283836 -1.0532503436175 -1.05767185293769 -0.606905371044378 -0.515195065930563 0.899175992562005 -0.313355324658782 0.137557192181454 -1.30591496268215 0.741157462673272 1.60505429849085 -0.215214564858319 -0.687459010385598 -1.92375709798652
"9290" "H" 0.0341244599755994 -0.552626846840322 -0.865604563922719 0.932281797895803 0.51037220765536 0.719712074496906 -0.917047619208956 0.899175992562005 0.594482409746187 0.507931969191293 1.26638725198346 1.35940693103603 -0.495059926182172 -0.645256656692306 1.13864321861622 -0.44303273069394
"14594" "W" 0.0341244599755994 0.587593607438197 0.427452259355047 -1.0532503436175 -1.05767185293769 -1.93352281658566 -0.515195065930563 -1.43811674235494 -1.82641821533373 -0.232817584828385 1.69510428776106 0.122907994310516 -2.17515130592059 0.214827526975668 -1.14398456763605 0.0505420584035869
"325" "N" 0.0341244599755994 0.20752012267869 0.427452259355047 -1.54963337899583 -1.05767185293769 -1.93352281658566 -0.113342512652171 -1.04856795320211 -1.22119305906375 0.507931969191293 0.408953180428254 -0.49534147405224 -0.915082771116777 0.644869618809656 -1.14398456763605 -0.44303273069394
"19019" "A" 0.0341244599755994 -2.07292078587835 -0.865604563922719 1.42866483327413 0.51037220765536 1.16191788967733 0.288510040626222 -0.269470374896466 1.19970756601617 -0.973567138848062 -0.448480891126949 -0.49534147405224 -0.915082771116777 -2.36542502402826 0.225592104115312 1.53126642569617
"6708" "X" 0.51475065681503 0.20752012267869 -0.219076152283836 0.435898762517477 -0.534990499406671 -0.606905371044378 0.690362593904615 -0.269470374896466 -0.313355324658782 -1.3439419158579 -0.448480891126949 0.122907994310516 1.60505429849085 -0.215214564858319 -0.230933453135143 0.0505420584035869
"3255" "E" 1.95662924733332 -0.172553362080816 -0.219076152283836 -2.04601641437415 -1.5803532064687 -1.93352281658566 -0.515195065930563 0.899175992562005 -2.12903079346872 0.137557192181454 -1.30591496268215 0.741157462673272 1.18503145355625 -0.215214564858319 -1.14398456763605 -0.936607519791466
"12459" "N" 0.0341244599755994 0.587593607438197 -0.219076152283836 -0.0604842728608491 -0.534990499406671 -1.04911118622481 0.690362593904615 -1.43811674235494 -0.615967902793772 -0.603192361838223 0.837670216205856 -0.49534147405224 -0.495059926182172 0.644869618809656 -0.687459010385598 -0.936607519791466
"4025" "F" -0.927127933703262 -0.172553362080816 1.72050908263281 -1.0532503436175 -1.05767185293769 -1.04911118622481 1.89592025373979 -0.659019164049289 -0.918580480928762 -0.973567138848062 -0.448480891126949 -0.49534147405224 -0.0750370812475673 0.644869618809656 -0.687459010385598 0.0505420584035869
"12213" "S" -0.927127933703262 -0.552626846840322 -0.219076152283836 -0.0604842728608491 -0.0123091458756555 0.719712074496906 -0.113342512652171 2.06782236002047 0.594482409746187 1.24868152321097 -0.448480891126949 0.122907994310516 0.765008608621643 0.214827526975668 0.225592104115312 0.0505420584035869
"11082" "C" 1.47600305049389 0.20752012267869 0.427452259355047 0.932281797895803 0.51037220765536 1.16191788967733 -0.113342512652171 -0.269470374896466 1.19970756601617 -0.232817584828385 1.26638725198346 0.122907994310516 -0.495059926182172 -0.645256656692306 2.05169433311713 0.0505420584035869
"18573" "L" 1.47600305049389 -1.69284730111884 -0.219076152283836 -0.556867308239175 -0.534990499406671 -0.606905371044378 -0.515195065930563 -0.269470374896466 -0.313355324658782 -1.3439419158579 -1.30591496268215 -0.49534147405224 1.60505429849085 -1.07529874852629 -0.687459010385598 -0.936607519791466
"18105" "V" -0.446501736863831 1.72781406171672 0.427452259355047 0.932281797895803 0.51037220765536 0.719712074496906 0.288510040626222 0.509627203409181 0.897094987881177 -0.603192361838223 0.408953180428254 0.122907994310516 -1.33510561605138 1.07491171064364 0.225592104115312 -0.936607519791466
"5373" "S" -0.927127933703262 -0.932700331599828 -0.865604563922719 -0.0604842728608491 -0.0123091458756555 0.277506259316478 -0.113342512652171 2.06782236002047 0.291869831611198 0.878306746201132 -0.448480891126949 0.741157462673272 0.765008608621643 0.644869618809656 0.225592104115312 0.0505420584035869
"17529" "Q" 0.51475065681503 0.587593607438197 -0.865604563922719 -0.556867308239175 -0.534990499406671 0.277506259316478 -1.31890017248735 0.899175992562005 -0.0107427465237921 1.24868152321097 -0.0197638553493475 1.35940693103603 -0.0750370812475673 0.214827526975668 -0.687459010385598 0.544116847501113
"15461" "G" 2.43725544417275 0.20752012267869 0.427452259355047 -0.556867308239175 -0.534990499406671 -0.16469955586395 0.288510040626222 0.120078414256358 -0.0107427465237921 0.507931969191293 -0.448480891126949 1.35940693103603 -0.0750370812475673 -0.645256656692306 -0.230933453135143 -0.44303273069394
"15579" "E" 0.51475065681503 0.587593607438197 -0.219076152283836 -0.556867308239175 -1.05767185293769 -1.49131700140523 1.09221514718301 0.120078414256358 -1.22119305906375 -0.973567138848062 -0.448480891126949 -1.113590942415 1.18503145355625 0.214827526975668 -0.687459010385598 -0.936607519791466
"11618" "Q" 1.47600305049389 -0.172553362080816 0.427452259355047 -0.0604842728608491 -0.0123091458756555 0.277506259316478 -0.515195065930563 0.899175992562005 -0.615967902793772 0.507931969191293 -0.0197638553493475 0.122907994310516 -1.75512846098599 0.214827526975668 0.682117661365768 0.544116847501113
"7808" "J" 2.43725544417275 0.20752012267869 -1.5121329755616 -1.54963337899583 -1.05767185293769 -0.16469955586395 1.89592025373979 -1.43811674235494 -0.0107427465237921 1.61905630022081 -0.877197926904551 0.122907994310516 -0.915082771116777 -1.93538293219427 -1.14398456763605 2.02484121479369
"12721" "L" 0.0341244599755994 -2.07292078587835 -1.5121329755616 -0.556867308239175 -0.534990499406671 0.719712074496906 -0.515195065930563 -0.659019164049289 0.594482409746187 -0.973567138848062 -0.877197926904551 -0.49534147405224 1.18503145355625 -1.50534084036028 -0.230933453135143 0.0505420584035869
"7024" "G" 1.47600305049389 0.20752012267869 0.427452259355047 -0.556867308239175 -0.534990499406671 -0.606905371044378 0.288510040626222 0.120078414256358 -0.615967902793772 0.137557192181454 -0.448480891126949 1.35940693103603 0.344985763687038 -0.215214564858319 -0.687459010385598 -0.44303273069394
"14584" "U" 0.51475065681503 0.967667092197703 0.427452259355047 -1.0532503436175 -1.05767185293769 -1.04911118622481 1.09221514718301 -1.04856795320211 -0.918580480928762 0.137557192181454 -0.0197638553493475 -0.49534147405224 0.344985763687038 0.214827526975668 -1.14398456763605 -1.43018230888899
"11630" "B" -0.927127933703262 -0.172553362080816 -0.219076152283836 -0.0604842728608491 -0.0123091458756555 -0.16469955586395 -0.917047619208956 0.899175992562005 -0.0107427465237921 0.507931969191293 -0.448480891126949 0.741157462673272 0.344985763687038 -0.215214564858319 1.13864321861622 0.544116847501113
"16314" "B" 0.51475065681503 -1.31277381635933 -0.865604563922719 0.932281797895803 3.12377897531044 1.16191788967733 1.09221514718301 1.28872478171483 1.80493272228615 0.137557192181454 1.26638725198346 1.97765639939878 0.344985763687038 -1.07529874852629 0.682117661365768 1.53126642569617
"12087" "K" 1.47600305049389 -0.932700331599828 -0.219076152283836 -0.556867308239175 -0.534990499406671 0.277506259316478 -0.515195065930563 -0.659019164049289 0.594482409746187 1.24868152321097 0.408953180428254 1.35940693103603 -1.33510561605138 0.214827526975668 -0.687459010385598 -1.43018230888899
"6575" "U" 0.0341244599755994 2.10788754647622 0.427452259355047 -0.556867308239175 -0.0123091458756555 0.719712074496906 -0.515195065930563 -1.43811674235494 0.897094987881177 2.73018063125033 -0.0197638553493475 0.122907994310516 -0.495059926182172 -0.645256656692306 0.225592104115312 0.0505420584035869
"14718" "A" 0.0341244599755994 -1.69284730111884 -0.865604563922719 -0.0604842728608491 -0.0123091458756555 -0.16469955586395 -0.515195065930563 -0.269470374896466 -0.0107427465237921 -0.973567138848062 -0.448480891126949 -1.113590942415 -1.33510561605138 -2.36542502402826 -0.230933453135143 0.544116847501113
"8389" "M" 0.99537685365446 0.587593607438197 -2.15866138720049 -0.0604842728608491 -0.0123091458756555 -0.606905371044378 -0.917047619208956 -0.659019164049289 -0.313355324658782 0.507931969191293 1.69510428776106 0.741157462673272 -0.0750370812475673 -0.645256656692306 0.225592104115312 -0.44303273069394
"19062" "Z" -0.446501736863831 -0.172553362080816 -0.219076152283836 -1.54963337899583 -1.05767185293769 -1.93352281658566 -0.917047619208956 0.899175992562005 -1.22119305906375 0.137557192181454 -0.877197926904551 0.122907994310516 1.18503145355625 -0.215214564858319 -1.14398456763605 0.544116847501113
"2025" "G" 1.47600305049389 0.20752012267869 1.07398067099393 1.42866483327413 1.55573491471739 1.16191788967733 0.690362593904615 0.509627203409181 1.19970756601617 0.878306746201132 -0.448480891126949 0.741157462673272 1.18503145355625 -0.645256656692306 0.682117661365768 -0.44303273069394
"9339" "A" -0.927127933703262 -1.69284730111884 -0.219076152283836 1.42866483327413 -0.0123091458756555 1.16191788967733 -0.515195065930563 0.899175992562005 1.19970756601617 -1.3439419158579 -0.0197638553493475 -1.113590942415 -0.495059926182172 -1.07529874852629 1.13864321861622 1.03769163659864
"8946" "G" 0.0341244599755994 0.20752012267869 1.72050908263281 0.932281797895803 0.51037220765536 -0.16469955586395 -0.515195065930563 1.28872478171483 -0.313355324658782 0.507931969191293 1.26638725198346 0.122907994310516 -0.915082771116777 0.214827526975668 1.59516877586668 0.0505420584035869
"13422" "P" -1.88838032738212 -0.172553362080816 1.07398067099393 0.435898762517477 0.51037220765536 0.719712074496906 0.690362593904615 0.120078414256358 0.897094987881177 1.61905630022081 -0.877197926904551 0.122907994310516 -1.33510561605138 1.93499589431162 -0.230933453135143 -1.43018230888899
"11760" "U" 0.51475065681503 1.34774057695721 0.427452259355047 -0.556867308239175 -0.0123091458756555 -1.04911118622481 1.09221514718301 -0.659019164049289 -0.918580480928762 0.137557192181454 -0.0197638553493475 -1.113590942415 0.765008608621643 0.214827526975668 -0.687459010385598 -1.43018230888899
"17721" "J" 0.51475065681503 -1.69284730111884 -0.865604563922719 -1.0532503436175 -1.05767185293769 0.277506259316478 1.4940677004614 -1.43811674235494 0.291869831611198 -0.232817584828385 -1.30591496268215 0.122907994310516 -0.495059926182172 -1.50534084036028 -0.687459010385598 3.50556558208627
"11987" "I" 0.51475065681503 -0.552626846840322 -0.219076152283836 -0.556867308239175 1.03305356118637 0.277506259316478 1.89592025373979 0.120078414256358 1.19970756601617 0.507931969191293 -0.448480891126949 0.741157462673272 -0.0750370812475673 -0.645256656692306 -0.687459010385598 1.03769163659864
"4215" "L" 0.0341244599755994 0.20752012267869 -0.219076152283836 -0.0604842728608491 -0.534990499406671 0.277506259316478 -0.917047619208956 1.67827357086765 -0.0107427465237921 0.137557192181454 -0.0197638553493475 1.97765639939878 -0.495059926182172 -1.07529874852629 0.225592104115312 0.544116847501113
"3879" "Q" 0.51475065681503 1.34774057695721 -0.219076152283836 0.435898762517477 0.51037220765536 1.60412370485776 -1.31890017248735 0.509627203409181 0.897094987881177 0.878306746201132 -0.0197638553493475 0.741157462673272 -0.495059926182172 0.214827526975668 1.13864321861622 0.544116847501113
"9819" "C" 1.47600305049389 0.967667092197703 0.427452259355047 -0.0604842728608491 -0.534990499406671 -1.04911118622481 1.4940677004614 -0.269470374896466 -0.615967902793772 0.137557192181454 -0.877197926904551 -0.49534147405224 0.765008608621643 0.214827526975668 -0.687459010385598 -1.43018230888899
"8158" "O" 0.0341244599755994 -1.31277381635933 -0.865604563922719 0.435898762517477 0.51037220765536 0.277506259316478 0.288510040626222 0.509627203409181 -0.0107427465237921 -0.232817584828385 -0.0197638553493475 -0.49534147405224 -0.495059926182172 -1.50534084036028 0.682117661365768 0.544116847501113
"11322" "R" 0.0341244599755994 -0.552626846840322 -0.865604563922719 -1.0532503436175 -1.05767185293769 -0.606905371044378 -0.515195065930563 0.509627203409181 -0.313355324658782 1.61905630022081 -0.448480891126949 1.97765639939878 -0.495059926182172 0.644869618809656 -0.687459010385598 -0.44303273069394
"7347" "L" 0.51475065681503 -0.172553362080816 -0.219076152283836 -0.556867308239175 -0.534990499406671 -0.606905371044378 -0.917047619208956 0.509627203409181 -0.313355324658782 1.61905630022081 -0.0197638553493475 1.97765639939878 -0.0750370812475673 -0.215214564858319 -0.230933453135143 -0.44303273069394
"6586" "N" -0.927127933703262 0.20752012267869 0.427452259355047 -0.556867308239175 -0.534990499406671 -0.606905371044378 -0.515195065930563 -0.659019164049289 -0.615967902793772 0.137557192181454 0.837670216205856 -1.113590942415 -0.0750370812475673 0.214827526975668 -0.230933453135143 0.0505420584035869
"13478" "K" 1.95662924733332 0.20752012267869 -0.219076152283836 -0.0604842728608491 -0.0123091458756555 0.277506259316478 -0.515195065930563 0.899175992562005 0.291869831611198 -0.232817584828385 -0.0197638553493475 0.741157462673272 1.18503145355625 -0.645256656692306 0.225592104115312 -0.936607519791466
"4104" "N" -1.40775413054269 -0.932700331599828 0.427452259355047 -0.556867308239175 -1.05767185293769 -1.49131700140523 0.690362593904615 -1.04856795320211 -1.22119305906375 -0.603192361838223 0.837670216205856 -0.49534147405224 -0.495059926182172 0.644869618809656 -0.687459010385598 0.544116847501113
"18636" "Z" -0.446501736863831 0.20752012267869 -0.219076152283836 0.932281797895803 3.12377897531044 3.8151527807599 1.09221514718301 3.62601751663177 0.897094987881177 -0.232817584828385 -0.0197638553493475 -1.73184041077775 -1.33510561605138 0.214827526975668 1.13864321861622 0.0505420584035869
"1257" "H" 0.51475065681503 0.587593607438197 -0.219076152283836 1.42866483327413 0.51037220765536 0.719712074496906 0.690362593904615 -0.269470374896466 0.594482409746187 -0.603192361838223 -0.0197638553493475 -0.49534147405224 0.344985763687038 0.214827526975668 0.682117661365768 -0.44303273069394
"1765" "U" 0.0341244599755994 2.10788754647622 0.427452259355047 -0.556867308239175 -0.534990499406671 -0.606905371044378 -0.515195065930563 -1.43811674235494 -0.313355324658782 3.47093018527 -0.0197638553493475 0.122907994310516 -0.0750370812475673 -1.50534084036028 -0.687459010385598 0.0505420584035869
"15377" "W" 0.0341244599755994 0.587593607438197 1.07398067099393 0.435898762517477 -0.0123091458756555 -0.16469955586395 -0.515195065930563 -1.43811674235494 -0.0107427465237921 -0.232817584828385 2.12382132353866 0.122907994310516 -1.75512846098599 0.214827526975668 -0.230933453135143 -0.44303273069394
"1528" "R" 0.51475065681503 -1.31277381635933 -0.865604563922719 -0.556867308239175 -0.0123091458756555 -0.606905371044378 -0.515195065930563 0.509627203409181 -0.313355324658782 1.24868152321097 -0.448480891126949 1.97765639939878 -0.915082771116777 1.93499589431162 -0.687459010385598 -0.44303273069394
"6741" "X" 0.0341244599755994 -0.172553362080816 -0.219076152283836 -0.0604842728608491 -0.534990499406671 -0.606905371044378 -0.917047619208956 0.899175992562005 -0.615967902793772 -0.603192361838223 -0.0197638553493475 0.122907994310516 2.02507714342546 -0.215214564858319 -0.230933453135143 0.0505420584035869
"17747" "W" 0.0341244599755994 0.967667092197703 1.07398067099393 0.435898762517477 -0.0123091458756555 -0.16469955586395 -0.515195065930563 -1.43811674235494 -0.0107427465237921 -0.232817584828385 1.69510428776106 0.122907994310516 -1.75512846098599 0.214827526975668 0.225592104115312 1.53126642569617
"19943" "T" -1.40775413054269 1.34774057695721 1.72050908263281 0.435898762517477 1.03305356118637 0.277506259316478 1.4940677004614 -1.04856795320211 0.291869831611198 -0.603192361838223 -0.877197926904551 -1.73184041077775 0.765008608621643 1.93499589431162 -0.230933453135143 -1.43018230888899
"11865" "D" -0.446501736863831 -1.69284730111884 -0.865604563922719 0.932281797895803 1.55573491471739 0.719712074496906 0.690362593904615 0.120078414256358 1.80493272228615 -0.603192361838223 0.837670216205856 2.59590586776154 0.344985763687038 -1.50534084036028 0.225592104115312 1.53126642569617
"3664" "J" -0.927127933703262 -0.932700331599828 0.427452259355047 0.932281797895803 0.51037220765536 1.16191788967733 2.29777280701819 -1.04856795320211 0.897094987881177 -1.3439419158579 -0.877197926904551 0.122907994310516 1.18503145355625 0.214827526975668 -0.230933453135143 0.544116847501113
"17694" "N" 0.0341244599755994 -0.172553362080816 0.427452259355047 -0.0604842728608491 0.51037220765536 1.16191788967733 -0.917047619208956 -1.43811674235494 0.897094987881177 3.10055540826017 1.26638725198346 -1.113590942415 -1.75512846098599 -0.215214564858319 0.682117661365768 0.0505420584035869
"12906" "M" 0.0341244599755994 0.20752012267869 -2.15866138720049 -0.0604842728608491 -0.534990499406671 -1.04911118622481 0.288510040626222 -1.04856795320211 -0.918580480928762 -0.603192361838223 1.69510428776106 0.122907994310516 -0.495059926182172 -0.645256656692306 -0.230933453135143 0.0505420584035869
"17424" "T" 0.0341244599755994 1.72781406171672 2.3670374942717 -0.0604842728608491 -0.534990499406671 -0.16469955586395 -0.113342512652171 -1.04856795320211 -0.0107427465237921 -0.232817584828385 -0.448480891126949 -0.49534147405224 0.344985763687038 1.50495380247763 -0.230933453135143 -0.44303273069394
"10851" "D" 0.0341244599755994 -1.69284730111884 -1.5121329755616 1.92504786865245 2.60109762177942 1.16191788967733 1.4940677004614 0.509627203409181 2.41015787855613 -0.232817584828385 0.837670216205856 1.35940693103603 0.344985763687038 -1.50534084036028 0.682117661365768 1.53126642569617
"9300" "K" 0.51475065681503 -1.31277381635933 -0.865604563922719 1.92504786865245 1.03305356118637 0.719712074496906 0.690362593904615 0.899175992562005 0.594482409746187 -0.973567138848062 1.69510428776106 0.741157462673272 0.765008608621643 -0.645256656692306 0.682117661365768 1.03769163659864
"2442" "A" -0.446501736863831 -1.69284730111884 -0.865604563922719 1.92504786865245 0.51037220765536 0.719712074496906 -2.12260527904413 1.28872478171483 0.594482409746187 -0.973567138848062 1.26638725198346 -3.58658881586602 -0.495059926182172 -1.07529874852629 1.13864321861622 -0.936607519791466
"12155" "M" 0.0341244599755994 0.587593607438197 -1.5121329755616 -1.54963337899583 -1.5803532064687 -2.37572863176609 -0.515195065930563 -1.43811674235494 -2.12903079346872 1.61905630022081 0.837670216205856 0.122907994310516 -2.17515130592059 -0.645256656692306 -1.14398456763605 0.0505420584035869
"14845" "W" 0.0341244599755994 0.20752012267869 -0.865604563922719 0.932281797895803 0.51037220765536 0.719712074496906 -0.917047619208956 0.509627203409181 0.594482409746187 0.878306746201132 1.69510428776106 -2.96833934750326 -1.33510561605138 -1.07529874852629 1.59516877586668 0.544116847501113
"19820" "A" -0.446501736863831 -1.69284730111884 -1.5121329755616 0.435898762517477 -0.0123091458756555 0.277506259316478 -0.917047619208956 -0.659019164049289 0.291869831611198 -0.973567138848062 -0.448480891126949 -0.49534147405224 -1.33510561605138 -1.93538293219427 0.225592104115312 0.544116847501113
"16713" "R" 0.51475065681503 -1.69284730111884 -0.865604563922719 -0.0604842728608491 -0.0123091458756555 0.719712074496906 -0.515195065930563 0.899175992562005 0.897094987881177 1.61905630022081 -0.0197638553493475 1.97765639939878 -0.495059926182172 1.93499589431162 -0.230933453135143 -0.936607519791466
"7137" "R" 0.0341244599755994 -0.932700331599828 -0.219076152283836 0.932281797895803 -0.0123091458756555 0.719712074496906 -0.515195065930563 0.509627203409181 0.291869831611198 -0.603192361838223 1.26638725198346 -1.113590942415 -0.495059926182172 0.214827526975668 2.05169433311713 0.0505420584035869
"13128" "O" 0.0341244599755994 -0.172553362080816 -0.219076152283836 -1.0532503436175 -1.05767185293769 -1.49131700140523 0.288510040626222 -0.659019164049289 -1.22119305906375 0.507931969191293 -0.448480891126949 0.122907994310516 -0.495059926182172 0.214827526975668 -0.687459010385598 0.0505420584035869
"9981" "C" 2.91788164101218 -0.172553362080816 -0.219076152283836 0.435898762517477 0.51037220765536 1.16191788967733 -0.917047619208956 0.120078414256358 -0.615967902793772 0.878306746201132 -0.877197926904551 0.741157462673272 2.44509998836006 -0.215214564858319 -0.687459010385598 -0.44303273069394
"4707" "R" -0.927127933703262 -0.932700331599828 -0.865604563922719 0.435898762517477 0.51037220765536 -0.16469955586395 -0.113342512652171 1.28872478171483 -0.0107427465237921 0.878306746201132 0.837670216205856 0.741157462673272 -0.915082771116777 0.644869618809656 1.13864321861622 0.544116847501113
"13245" "L" 0.51475065681503 -1.69284730111884 -1.5121329755616 0.932281797895803 0.51037220765536 0.719712074496906 -0.515195065930563 -0.269470374896466 0.594482409746187 -0.973567138848062 -0.877197926904551 0.122907994310516 0.765008608621643 -1.50534084036028 0.682117661365768 -0.44303273069394
"16520" "P" -1.88838032738212 -0.932700331599828 0.427452259355047 0.932281797895803 0.51037220765536 0.277506259316478 1.4940677004614 0.120078414256358 0.594482409746187 -0.232817584828385 -0.448480891126949 0.741157462673272 0.344985763687038 0.214827526975668 0.225592104115312 1.03769163659864
"13638" "O" 0.0341244599755994 -0.172553362080816 -0.219076152283836 -0.556867308239175 -0.0123091458756555 -0.16469955586395 0.690362593904615 -0.269470374896466 -0.0107427465237921 1.24868152321097 -0.0197638553493475 0.122907994310516 -0.0750370812475673 -0.215214564858319 -0.230933453135143 0.544116847501113
"9994" "T" 0.0341244599755994 1.72781406171672 1.72050908263281 -1.0532503436175 -1.05767185293769 -0.606905371044378 -0.515195065930563 -1.04856795320211 -0.313355324658782 -0.973567138848062 -0.877197926904551 0.122907994310516 0.765008608621643 1.93499589431162 -0.687459010385598 0.0505420584035869
"11469" "K" 0.99537685365446 0.967667092197703 1.07398067099393 1.92504786865245 2.60109762177942 0.719712074496906 0.288510040626222 -0.269470374896466 1.80493272228615 -0.603192361838223 1.26638725198346 -1.113590942415 0.765008608621643 -0.215214564858319 0.225592104115312 -0.44303273069394
"553" "M" 2.43725544417275 -1.69284730111884 1.72050908263281 3.91058001016576 4.69182303590348 1.16191788967733 -1.72075272576574 -0.659019164049289 2.41015787855613 0.507931969191293 2.55253835931626 0.122907994310516 0.344985763687038 0.214827526975668 1.59516877586668 -1.92375709798652
"3636" "W" 0.0341244599755994 0.967667092197703 1.72050908263281 -0.0604842728608491 -0.0123091458756555 -0.606905371044378 -0.515195065930563 -1.43811674235494 -1.52380563719874 -0.973567138848062 1.69510428776106 0.122907994310516 -0.915082771116777 1.07491171064364 -0.230933453135143 -0.44303273069394
"12165" "U" 0.99537685365446 1.34774057695721 0.427452259355047 1.42866483327413 0.51037220765536 1.16191788967733 -0.113342512652171 -1.04856795320211 0.897094987881177 0.878306746201132 -0.0197638553493475 0.122907994310516 1.18503145355625 0.644869618809656 0.225592104115312 -0.936607519791466
"3227" "C" 1.95662924733332 -0.552626846840322 0.427452259355047 0.435898762517477 0.51037220765536 0.277506259316478 -0.113342512652171 0.120078414256358 0.291869831611198 0.878306746201132 -0.877197926904551 0.122907994310516 2.44509998836006 -0.645256656692306 -0.687459010385598 -0.44303273069394
"16602" "A" 0.0341244599755994 -2.07292078587835 -1.5121329755616 -0.0604842728608491 -0.534990499406671 -1.04911118622481 -0.515195065930563 -0.659019164049289 -1.52380563719874 -0.973567138848062 -0.448480891126949 -0.49534147405224 -1.33510561605138 -2.36542502402826 -0.687459010385598 0.544116847501113
"8000" "M" 0.51475065681503 0.20752012267869 -2.15866138720049 0.435898762517477 0.51037220765536 1.16191788967733 -0.515195065930563 -0.659019164049289 0.897094987881177 0.507931969191293 2.12382132353866 0.741157462673272 -0.0750370812475673 -0.645256656692306 1.13864321861622 0.0505420584035869
"4867" "C" 2.91788164101218 0.587593607438197 0.427452259355047 -0.556867308239175 -0.534990499406671 0.277506259316478 0.288510040626222 -0.269470374896466 0.291869831611198 0.507931969191293 -0.877197926904551 1.97765639939878 -0.0750370812475673 0.214827526975668 -0.230933453135143 -0.44303273069394
"8029" "Q" 0.51475065681503 -0.172553362080816 -0.219076152283836 0.435898762517477 -0.0123091458756555 1.60412370485776 -0.917047619208956 0.509627203409181 -0.313355324658782 1.61905630022081 -0.0197638553493475 0.741157462673272 0.344985763687038 -0.215214564858319 -0.230933453135143 0.544116847501113
"11878" "Q" 0.99537685365446 -1.31277381635933 -0.219076152283836 -0.0604842728608491 1.03305356118637 -0.606905371044378 1.09221514718301 0.509627203409181 0.594482409746187 -0.232817584828385 -0.0197638553493475 3.2141553361243 -0.0750370812475673 -1.93538293219427 -0.230933453135143 2.02484121479369
"3668" "Y" -1.40775413054269 1.34774057695721 1.72050908263281 -0.0604842728608491 -0.0123091458756555 -1.04911118622481 1.09221514718301 -0.269470374896466 -0.615967902793772 -0.973567138848062 -0.877197926904551 -2.35008987914051 1.18503145355625 1.07491171064364 -0.687459010385598 -1.43018230888899
"8657" "M" 0.0341244599755994 0.967667092197703 -1.5121329755616 0.435898762517477 0.51037220765536 1.16191788967733 -0.515195065930563 -1.43811674235494 0.897094987881177 2.73018063125033 2.55253835931626 0.122907994310516 -1.33510561605138 -0.215214564858319 0.225592104115312 0.0505420584035869
